id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4759313,https://www.airbnb.com/rooms/4759313,20250928035003,2025-09-28,city scrape,Private Apartment. Dog friendly. Parking,"Take advantage our private, cozy Cambridge home. It is minutes from Harvard Sq. and Boston. Its close proximity to Fresh Pond is a bonus. Our friendly, Strawberry Hill neighborhood offers easy parking, great local eateries or a quiet night in. Dog friendly at no extra fee!","Strawberry Hill is a very friendly neighborhood between Huron Ave and Mount Auburn Street. There are numerous little places by local owners offering a multitude of food within a ten minute walk.  All along Belmont Street one can find - Sofra ( a spinoff from Oleana) is a quick walk away; Eastern Lemejun has delicous Armenian & middle eastern offerings; Conleys Pub and sports bar is always serving up food and drinks; Homemade Greek yogurts and foods can be found at Sophia's on Belmont St, and just before that Linda's Donuts makes the best home made donuts from scratch every morning; Fiorellas has pizza and Italian; At Aram's Cafe, one can get a breakfast or lunch cooked by Aram himself, whose establishment has been cooking up delicious entrees for over 30 years; Moozies Ice cream for homemade ice cream and an outdoor movie screen in warm weather. There is a large supermarket, liquor store and drug store in Star Market as well as local food shops. The Fresh Pond Golf Course and Waterwork",https://a0.muscache.com/pictures/hosting/Hosting-4759313/original/f5a4c346-9d37-4151-a442-17be8eaf03f3.jpeg,24302173,https://www.airbnb.com/users/show/24302173,Laurie,2014-11-29,"Cambridge, MA","I am an artist, cook, gardener, mom and teacher. I love to bike around FreshPond, kayak on the Charles River, watch my children's sports games, head to Rhode Island (my hometown ) for the beach. I love the city and all it has to offer. ",within an hour,100%,91%,t,https://a0.muscache.com/im/users/24302173/profile_pic/1417312099/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/24302173/profile_pic/1417312099/original.jpg?aki_policy=profile_x_medium,Cambridge,1,1,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Strawberry Hill,,42.38019,-71.15465,Entire home,Entire home/apt,3,1.0,1 bath,1,1,"[""Single level home"", ""Pets allowed"", ""TV with standard cable"", ""Coffee"", ""Host greets you"", ""Dryer"", ""Hangers"", ""Heating"", ""First aid kit"", ""Outdoor furniture"", ""Lockbox"", ""Books and reading material"", ""Extra pillows and blankets"", ""Paid street parking off premises"", ""Essentials"", ""Laundromat nearby"", ""Wifi"", ""Fire extinguisher"", ""Dining table"", ""Oven"", ""Body soap"", ""Clothing storage: closet and wardrobe"", ""Hot water kettle"", ""Exercise equipment: yoga mat"", ""Dishes and silverware"", ""Wine glasses"", ""Baby safety gates"", ""Microwave"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Bed linens"", ""Shampoo"", ""Drying rack for clothing"", ""Hot water"", ""Baking sheet"", ""Hair dryer"", ""Iron"", ""Long term stays allowed"", ""Refrigerator"", ""Dedicated workspace"", ""Coffee maker: french press"", ""Kitchen"", ""Self check-in"", ""Ceiling fan"", ""Toaster"", ""Children\u2019s books and toys"", ""Blender"", ""Natural conditioner"", ""Gas stove"", ""Free street parking"", ""Board games"", ""Dishwasher"", ""Crib"", ""Shared backyard \u2013 Not fully fenced"", ""Freezer"", ""Smoke alarm"", ""Free parking on premises"", ""Cleaning products"", ""Shower gel"", ""Luggage dropoff allowed"", ""Central air conditioning"", ""Washer"", ""Private entrance"", ""Bathtub""]",$198.00,5,90,5,5,90,90,5.0,90.0,,t,0,0,18,36,2025-09-28,107,11,0,23,9,110,21780,2015-01-02,2025-08-14,4.93,4.96,4.98,4.97,4.99,4.85,4.92,13233,f,1,1,0,0,0.82
4841421,https://www.airbnb.com/rooms/4841421,20250928035003,2025-09-28,city scrape,"Huge classy 3BR Apt w/parking, sleeps 7","Clean, comfortable, sunny  3-bedroom apartments with a 2.5-bathroom, parking included that will make you feel right at home! In a beautiful Quiet Street, park-filled Cambridge neighborhood, located between to Harvard, MIT and the Charles River. Easy access to Boston.","Ideally located  walking distance to Central Sq. Starbucks and Trader's  Joes  In   quiet street and safe neighborhood with beautiful mature trees. Very easy to navigate.  Close to public transportation.  Easy acces to Boston , Harvard, Mit and BU.",https://a0.muscache.com/pictures/60708833/816f3764_original.jpg,8618392,https://www.airbnb.com/users/show/8618392,Bertha,2013-09-03,"Cambridge, MA","",within a day,100%,67%,f,https://a0.muscache.com/im/pictures/user/29c947b0-19bd-46b4-a000-a18572eae73b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/29c947b0-19bd-46b4-a000-a18572eae73b.jpg?aki_policy=profile_x_medium,Cambridge,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Cambridgeport,,42.35679,-71.10917,Entire condo,Entire home/apt,7,2.5,2.5 baths,4,9,"[""Conditioner"", ""Coffee"", ""Outdoor dining area"", ""Heating"", ""First aid kit"", ""Outdoor furniture"", ""Books and reading material"", ""Extra pillows and blankets"", ""Essentials"", ""Wifi"", ""Fire extinguisher"", ""Dining table"", ""Private patio or balcony"", ""Body soap"", ""Hot water kettle"", ""Trash compactor"", ""Dishes and silverware"", ""Coffee maker"", ""Wine glasses"", ""Microwave"", ""Fire pit"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Bed linens"", ""Shampoo"", ""Hot water"", ""Baking sheet"", ""Hair dryer"", ""Iron"", ""Smart lock"", ""Refrigerator"", ""Dedicated workspace"", ""Kitchen"", ""Self check-in"", ""Ceiling fan"", ""Toaster"", ""Children\u2019s books and toys"", ""Blender"", ""Free washer \u2013 In unit"", ""Stainless steel single oven"", ""Free street parking"", ""Barbecue utensils"", ""BBQ grill: gas"", ""Indoor fireplace"", ""Piano"", ""Dishwasher"", ""Stove"", ""Freezer"", ""Smoke alarm"", ""Free parking on premises"", ""Cleaning products"", ""Shower gel"", ""Backyard"", ""Free dryer \u2013 In unit"", ""Private entrance"", ""Bathtub""]",$265.00,3,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2025-09-28,77,7,0,0,11,42,11130,2015-04-21,2025-07-06,4.57,4.71,4.42,4.81,4.79,4.87,4.64,STR-13495,f,1,1,0,0,0.61
4894617,https://www.airbnb.com/rooms/4894617,20250928035003,2025-09-28,previous scrape,"Large, cozy 1BD in awesome location","Safe, comfortable space right near Central Square in Cambridge, MA. Easy access to Boston (8 min T-ride) and many restaurants/coffee shops within walking distance. Room has a full-size bed, desk/storage space, bathroom, kitchen, and street parking.","Bustling, popular, and convenient location in the heart of Cambridge, MA. Ideal for getting in and out of Boston. ",https://a0.muscache.com/pictures/61389287/200f6fe9_original.jpg,25187338,https://www.airbnb.com/users/show/25187338,Anshul,2014-12-25,"Boston, MA","Currently a business school student at Duke University’s Fuqua School of Business. Traveling to many countries outside the USA, and hoping to experience and learn about new cultures and places! ",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/25187338/profile_pic/1419526019/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/25187338/profile_pic/1419526019/original.jpg?aki_policy=profile_x_medium,Cambridge,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Cambridgeport,,42.35961,-71.10742,Private room in rental unit,Private room,1,,1 bath,1,,"[""Wifi"", ""TV with standard cable"", ""Air conditioning"", ""Dryer"", ""Kitchen"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Essentials"", ""Washer"", ""Fire extinguisher"", ""Heating""]",,91,1125,91,91,1125,1125,91.0,1125.0,,,0,0,0,0,2025-09-28,0,0,0,0,0,0,,,,,,,,,,,,f,1,0,1,0,
4932029,https://www.airbnb.com/rooms/4932029,20250928035003,2025-09-28,city scrape,Garden-level one-bedroom apartment,"Sun-filled  650 sq ft apartment in urban oasis. Private entrance. Minutes from Davis Sq and Alewife Red Line T-stops. Free street parking with guest permit. Fridge, microwave, coffee maker. Full bath. Private patio. Check-in starts at 3 PM; check-out by 11 AM.<br /><br />Access to the property is limited to registered guests. This spot is not suitable for entertaining, and third-party guests or visitors are not allowed.<br /><br />Please read the entire listing & amenities pages and ask questions before booking.",,https://a0.muscache.com/pictures/62978835/f03ba3cb_original.jpg,25407755,https://www.airbnb.com/users/show/25407755,Nora,2014-12-30,,"Started teaching at MIT over ten years ago and fell in love with Cambridge. My favorite things about the neighborhood are its outstanding restaurants (Gran Gusto, Life Alive, Sarma...), down-the-street access to the legendary Minuteman Bikeway, and its quiet, almost suburban atmosphere.

I love to make guests feel welcome and comfortable and to share the joys of Cambridge living.",within an hour,100%,95%,t,https://a0.muscache.com/im/users/25407755/profile_pic/1421031764/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/25407755/profile_pic/1421031764/original.jpg?aki_policy=profile_x_medium,Cambridge,1,1,"['email', 'phone']",t,t,,North Cambridge,,42.39805,-71.13249,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Conditioner"", ""TV"", ""Coffee"", ""Hangers"", ""Outdoor furniture"", ""Books and reading material"", ""Essentials"", ""Coffee maker: Keurig coffee machine"", ""Wifi"", ""Dining table"", ""Private patio or balcony"", ""Dishes and silverware"", ""Microwave"", ""Carbon monoxide alarm"", ""Bed linens"", ""Shampoo"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Refrigerator"", ""Dedicated workspace"", ""Free street parking"", ""AC - split type ductless system"", ""Central heating"", ""Smoke alarm"", ""Shower gel"", ""Private entrance"", ""Bathtub""]",$228.00,2,29,1,2,29,29,2.0,29.0,,t,16,16,16,16,2025-09-28,515,10,1,16,11,60,13680,2015-01-16,2025-09-21,4.94,4.96,4.97,4.98,4.98,4.9,4.87,C0174070491,f,1,1,0,0,3.95
4954584,https://www.airbnb.com/rooms/4954584,20250928035003,2025-09-28,city scrape,Elegant contemporary 2Br,"This two bedroom apartment in modern building sleeps up to 5.  Primary bedroom has a queen bed, and the second bedroom has a bunkbed (twin over full). A short walk from Central Square, MIT and Harvard.  Fully equipped kitchen with cookware, dinnerware, and everything needed to prepare a gourmet meal.","Besides being close to MIT and Harvard along with Central, Kendall and Inman Squares, our building is next to nationally-acclaimed restaurants Bondir (right next door) and Oleana (a block away).",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDk1NDU4NA==/original/5385f7a1-c1af-4915-9d99-f865c3a420aa.jpeg,21631889,https://www.airbnb.com/users/show/21631889,Ling Yi,2014-09-22,"Cambridge, MA","Travelling is a passion of mine.   I love to experience new places, new foods and meet new people.   Having lived in Brazil, Japan, Thailand and many years here in the United States I appreciate diverse viewpoints and customs.    Getting helpful insight from friendly locals makes any stay so much richer.

For my day job, I develop multifamily housing.   I am interested in creating living solutions that allow residents to pursue their passions and interests while having a smaller environmental footprint.    To that end, I am involved in a startup that uses architectural robotics to create transformable spaces.

As a father of five, I am a family man.   I appreciate the challenges and joys of travelling with family.    My wife and I took our children down the Silk Road on a 3 week hand carry only trip.   Getting good local advice can be critical to making a stay pleasant and rewarding for every member of the family. ",within a few hours,100%,100%,t,https://a0.muscache.com/im/users/21631889/profile_pic/1411394562/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/21631889/profile_pic/1411394562/original.jpg?aki_policy=profile_x_medium,Cambridge,12,31,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,The Port,,42.36715,-71.09655,Entire rental unit,Entire home/apt,5,2.0,2 baths,2,3,"[""Cleaning available during stay"", ""Paid parking on premises"", ""Hangers"", ""First aid kit"", ""Bathtub"", ""Extra pillows and blankets"", ""48 inch HDTV with Roku"", ""Essentials"", ""Wifi"", ""Fire extinguisher"", ""Oven"", ""Dishes and silverware"", ""Coffee maker"", ""Microwave"", ""Elevator"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Bed linens"", ""Shampoo"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Ethernet connection"", ""Smart lock"", ""Long term stays allowed"", ""Refrigerator"", ""Kitchen"", ""GE stainless steel electric stove"", ""Self check-in"", ""Exterior security cameras on property"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Room-darkening shades"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Central air conditioning"", ""Free dryer \u2013 In unit"", ""Heating""]",$311.00,30,270,30,30,270,270,30.0,270.0,,t,30,60,90,180,2025-09-28,101,0,0,95,0,0,0,2015-02-12,2023-05-21,4.85,4.93,4.88,4.82,4.92,4.79,4.63,C0193720491,f,10,10,0,0,0.78
4956321,https://www.airbnb.com/rooms/4956321,20250928035003,2025-09-28,city scrape,Charming Third Floor Apartment,"Third floor of lovely 19th century house, nicely landscaped and set back from the street. A private retreat ideally located in a quiet neighborhood between Harvard and Porter Square, close to  some of the best restaurants and shops in Cambridge, minutes from the Redline.  Sunny and spacious with two bedrooms and a separate food preparation/living and dining area.","The area between Harvard and Porter Squares is one of the most lively and interesting parts of Cambridge, as is Davis Square which is also nearby. Temple Bar, Giulia, and numerous other great restaurants, takeout places and cafes are right around the corner. Abodeon, Pod, Nomad, and Joie de Vie plus the unusual vintage stores and music venues of Davis square are just a few of the interesting possibilities. The Peabody Museum with its exquisite glass flowers and the newly renovated Harvard Art Museums are within walking distance.",https://a0.muscache.com/pictures/62124961/eb0cad9e_original.jpg,25547444,https://www.airbnb.com/users/show/25547444,Susan,2015-01-03,"Cambridge, MA","",within a few hours,100%,75%,t,https://a0.muscache.com/im/users/25547444/profile_pic/1420331855/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/25547444/profile_pic/1420331855/original.jpg?aki_policy=profile_x_medium,Cambridge,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Agassiz,,42.38563,-71.11684,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,3,"[""Free street parking"", ""TV with standard cable"", ""Air conditioning"", ""Dishes and silverware"", ""Coffee maker"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Essentials"", ""Wifi"", ""Fire extinguisher"", ""Heating""]",$176.00,31,1125,21,31,1125,1125,30.4,1125.0,,t,0,0,21,71,2025-09-28,133,1,0,21,2,62,10912,2015-01-29,2025-06-11,4.93,4.99,4.98,4.97,4.98,4.97,4.84,STR-14778,f,1,1,0,0,1.02
5020782,https://www.airbnb.com/rooms/5020782,20250928035003,2025-09-28,city scrape,In Harvard Square 2 bed 1 bath,"***One of a kind property. We are not on instant book hence do not place a booking request unless you contact me first. You can contact me by clicking on my profile- Contact Host**** <br /><br />Perfect Central location. 4 minutes walk to Harvard Square. Great 2 bed, 1 bath. Its a lovely apartment in Harvard Square area. Half a block from the Cambridge Public Library, and around the corner is a starbucks and a super market.",Lovely neighborhood in harvard square area. A gem of a place for guests coming with kids. Cambridge public library is half block away. Harvard Square is a 4 minutes walk.,https://a0.muscache.com/pictures/70213991/0ca6473a_original.jpg,87398,https://www.airbnb.com/users/show/87398,Ari,2010-03-02,"Cambridge, MA",Traveler with a passion for real estate. I enjoy interior decoration and I also enjoy welcoming guests from all around. I am known to be a friendly host. These days I do not get to meet most of my guest but I try my best to meet them. Bring your positive energy and please be our guest. ,within an hour,100%,79%,t,https://a0.muscache.com/im/pictures/user/04cc0734-3cdc-43c8-a0f1-2759c83ed0f7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/04cc0734-3cdc-43c8-a0f1-2759c83ed0f7.jpg?aki_policy=profile_x_medium,Cambridge,2,12,"['email', 'phone']",t,t,Neighborhood highlights,Mid-Cambridge,,42.37094,-71.11306,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,2,"[""TV"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""First aid kit"", ""Essentials"", ""Wifi"", ""Fire extinguisher"", ""Paid parking off premises"", ""Building staff"", ""Elevator"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Shampoo"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Long term stays allowed"", ""Dedicated workspace"", ""Kitchen"", ""Self check-in"", ""Children\u2019s books and toys"", ""Crib"", ""Smoke alarm"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Washer"", ""Heating""]",$361.00,30,730,7,30,730,730,28.1,730.0,,t,30,60,90,267,2025-09-28,29,0,0,95,1,0,0,2015-02-09,2024-06-29,4.45,4.59,4.52,4.66,4.69,4.97,4.41,C0191060590,f,2,2,0,0,0.22
5045782,https://www.airbnb.com/rooms/5045782,20250928035003,2025-09-28,city scrape,"Furnished rm, Harvard/Porter Square","Near restaurants,  secluded 3rd fl. room in Cambridge w. sink, kettle, microwave & fridge. Bathroom  same floor, normally not shared.  Firm mattress. Single bed. Start your visit before 10 pm, no curfew thereafter. Please give estimated check-in time in your request to book the room.    Covid vaccination requested . Reduced rates for longer stays.","Between Porter and Harvard Squares, and one block from Mass Ave, this is one of the most desirable areas in the Boston neighborhood. It is quiet, with restaurants within steps of our house.",https://a0.muscache.com/pictures/64235001/2216a4b7_original.jpg,26049718,https://www.airbnb.com/users/show/26049718,Rosalind,2015-01-13,"Cambridge, MA","I have recently retired from Nutrition Matters, my own nutrition counseling business of the last eight years.  Before that, I worked for nearly forty years in the field of education.
Besides fifteen years in student affairs at the graduate level, I have taught Freshman English and English as a Second Language in Paris, conducted research in sociology, run an American junior year abroad program, and earned a doctorat 3e cycle from the École des Hautes Études en Sciences Sociales.
We welcome AirB&B guests from abroad as well as from the U.S.!
",within a few hours,100%,86%,t,https://a0.muscache.com/im/users/26049718/profile_pic/1421877321/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/26049718/profile_pic/1421877321/original.jpg?aki_policy=profile_x_medium,Cambridge,1,1,"['email', 'phone']",t,f,Neighborhood highlights,Agassiz,,42.3839,-71.11932,Private room in home,Private room,1,1.0,1 bath,1,1,"[""Hot water"", ""Hair dryer"", ""Air conditioning"", ""Dishes and silverware"", ""Coffee maker"", ""Refrigerator"", ""Microwave"", ""Smoke alarm"", ""Essentials"", ""Wifi"", ""Heating""]",$57.00,3,25,3,3,25,25,3.0,25.0,,t,2,6,33,33,2025-09-28,314,27,0,33,37,162,9234,2015-02-05,2025-08-18,4.83,4.92,4.73,4.95,4.96,4.94,4.86,,f,1,0,1,0,2.42
5159117,https://www.airbnb.com/rooms/5159117,20250928035003,2025-09-28,previous scrape,Room in Central Square,"Cozy room, walking distance to MIT & Harvard, Red Line trains, and buses.  This is is the perfect spot for an individual working short-term in Cambridge or Boston.  Good spot to explore the city for a weekend.","The apartment is a few blocks off Central Sq,  a dynamic neighborhood with great restaurants, live music, and possibly the best ice cream in the world.",https://a0.muscache.com/pictures/99737145/f73ed9e4_original.jpg,26680937,https://www.airbnb.com/users/show/26680937,Michelle,2015-01-25,"Cambridge, MA","I'm a researcher and writer, living with my cat in Cambridge, MA.  I love stories:  books, movies, plays, and very little TV.  I speak English, French, Spanish and some Italian and have taught each of those at one time.   I've lived and studied on three continents (North & Central America, Africa, and Europe). I hope with Air BnB to see more of the world.",within a few hours,90%,85%,f,https://a0.muscache.com/im/users/26680937/profile_pic/1439388068/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/26680937/profile_pic/1439388068/original.jpg?aki_policy=profile_x_medium,Cambridge,2,2,"['email', 'phone']",t,t,Neighborhood highlights,The Port,,42.36705,-71.09874,Private room in rental unit,Private room,2,,1 shared bath,,,"[""Pets allowed"", ""Air conditioning"", ""Host greets you"", ""Dryer"", ""Hangers"", ""First aid kit"", ""Bathtub"", ""Extra pillows and blankets"", ""Children\u2019s dinnerware"", ""Essentials"", ""Patio or balcony"", ""Wifi"", ""Fire extinguisher"", ""BBQ grill"", ""Oven"", ""Dishes and silverware"", ""Coffee maker"", ""Microwave"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Bed linens"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Refrigerator"", ""Kitchen"", ""Children\u2019s books and toys"", ""Free street parking"", ""Dishwasher"", ""Room-darkening shades"", ""Stove"", ""Smoke alarm"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Backyard"", ""Washer"", ""Heating""]",,3,14,3,3,14,14,3.0,14.0,,t,0,0,0,0,2025-09-28,52,7,2,0,1,42,,2015-10-07,2025-09-08,4.73,4.79,4.42,4.96,4.96,4.78,4.78,,f,1,0,1,0,0.43
5171738,https://www.airbnb.com/rooms/5171738,20250928035003,2025-09-28,city scrape,2 bed/1 Bath Heart Of Harvard/MIT/Boston Location,"On host profile, guests must send a message first. Kindly place booking requests only after initiating a conversation and going through the house rules. We choose our guests carefully. We respond promptly. <br /><br />Unbeatable Harvard and MIT location, this is a clean no frill city apartment w. street Parking option (It will be extra 45 per night). 2 bed 1 bath full flat for a maximum of four guests. Laundry facility is common to the building. Steps from Harvard Redline Train, you can walk to MIT.",Everything Harvard Square has to offer.<br />Bring your walking shoes on.<br />Walk to MIT.<br />Take public transportation everywhere.<br />Feel the pulse of cambridge and Boston. There is not a dull moment.,https://a0.muscache.com/pictures/e67b04a0-4b04-452c-878e-23b250d49cfc.jpg,87398,https://www.airbnb.com/users/show/87398,Ari,2010-03-02,"Cambridge, MA",Traveler with a passion for real estate. I enjoy interior decoration and I also enjoy welcoming guests from all around. I am known to be a friendly host. These days I do not get to meet most of my guest but I try my best to meet them. Bring your positive energy and please be our guest. ,within an hour,100%,79%,t,https://a0.muscache.com/im/pictures/user/04cc0734-3cdc-43c8-a0f1-2759c83ed0f7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/04cc0734-3cdc-43c8-a0f1-2759c83ed0f7.jpg?aki_policy=profile_x_medium,Cambridge,2,12,"['email', 'phone']",t,t,Neighborhood highlights,Mid-Cambridge,,42.373089,-71.114189,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,2,"[""High chair"", ""TV"", ""Air conditioning"", ""Paid parking on premises"", ""Dryer"", ""Hangers"", ""Heating"", ""First aid kit"", ""Lockbox"", ""Extra pillows and blankets"", ""Children\u2019s dinnerware"", ""Essentials"", ""Laundromat nearby"", ""Wifi"", ""Fire extinguisher"", ""Oven"", ""Paid parking off premises"", ""Hot water kettle"", ""Trash compactor"", ""Dishes and silverware"", ""Coffee maker"", ""Wine glasses"", ""Microwave"", ""Elevator"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Babysitter recommendations"", ""Bed linens"", ""Shampoo"", ""Hot water"", ""Baking sheet"", ""Hair dryer"", ""Iron"", ""Long term stays allowed"", ""Refrigerator"", ""Dedicated workspace"", ""Outlet covers"", ""Kitchen"", ""Rice maker"", ""Self check-in"", ""Toaster"", ""Children\u2019s books and toys"", ""Blender"", ""Dishwasher"", ""Room-darkening shades"", ""Crib"", ""Stove"", ""Freezer"", ""Smoke alarm"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Backyard"", ""Washer"", ""Bathtub""]",$445.00,30,1124,4,30,1124,1124,24.2,1124.0,,t,19,49,79,169,2025-09-28,55,6,2,84,6,255,113475,2015-03-02,2025-09-16,4.6,4.62,4.62,4.87,4.89,4.96,4.42,C0191060491,f,2,2,0,0,0.43
5666988,https://www.airbnb.com/rooms/5666988,20250928035003,2025-09-28,city scrape,Sunny 3BD House near Harvard Square,Sunny 3BD house c1850 completely rebuilt inside. It is on Mt Auburn street less than 10 min walk to Harvard Square. Across the street from Memorial drive and the bike/running paths of Charles River. Driveway for free parking! Electricity is solar.,"Central to Harvard square, Charles River, subway, a few small parks nearby.",https://a0.muscache.com/pictures/70577313/5f314728_original.jpg,19742431,https://www.airbnb.com/users/show/19742431,Sarah,2014-08-09,"Sperryville, VA","",within an hour,100%,100%,t,https://a0.muscache.com/im/users/19742431/profile_pic/1420675004/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/19742431/profile_pic/1420675004/original.jpg?aki_policy=profile_x_medium,Cambridge,1,3,"['email', 'phone']",t,t,Neighborhood highlights,West Cambridge,,42.37456,-71.1334,Entire home,Entire home/apt,5,2.5,2.5 baths,3,3,"[""Hot water"", ""Wifi"", ""Fire extinguisher"", ""Keypad"", ""TV with standard cable"", ""Air conditioning"", ""Dishes and silverware"", ""Dryer"", ""Kitchen"", ""Cooking basics"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Self check-in"", ""Essentials"", ""Washer"", ""Shampoo"", ""Heating""]",$456.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,0,0,6,281,2025-09-28,38,1,0,11,2,60,27360,2015-05-04,2025-04-17,4.95,4.97,4.82,5.0,5.0,4.95,4.66,,f,1,1,0,0,0.30
